vertex_id,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
65,0.017086986557049943,0.07537751483498288,0.017086986557049943,0.017086986557049943,0.0,0.35084940503539175,0.1214459606381177,0.0006610488869206407,0.42648845260927254
66,0.028840303133837633,0.20979298329267204,0.028840303133837633,0.028840303133837633,,0.5937417912805081,0.15484205110206323,0.0009226035174854231,0.4287418815328393
67,0.02973578854160608,0.52059562671168,0.02973578854160608,0.02973578854160608,,0.6147523702059757,0.2987157237510899,0.0009533329226410026,0.4479767117243773
68,0.03298723599655423,0.4474396586824707,0.03298723599655423,0.03298723599655423,,0.736929828024995,0.3620711231604262,0.00080200389248932,0.42437356485046
69,0.03643955370073163,0.22046582336087736,0.03643955370073163,0.03643955370073163,,0.7230364909399126,0.1906838612498904,0.0011311666240800735,0.44946110638264664
70,0.01893268964894228,0.11134170422052961,0.01893268964894228,0.01893268964894228,0.0,0.4083160491885453,0.16234376738742684,0.0008225254327932115,0.4399709219621788
71,0.01791063306653222,0.1689556937566172,0.01791063306653222,0.01791063306653222,0.0,0.3833663359609146,0.1595543909854075,0.0007237182297610339,0.40103886137552974
72,0.03333528031110242,0.5045664450564703,0.03333528031110242,0.03333528031110242,,0.7406561311967684,0.2699386376164794,0.0010935434698501247,0.3947446219961821
73,0.045367060204675805,0.7659769156930045,0.045367060204675805,0.045367060204675805,,0.8998943881043536,0.3470053390736472,0.0012073223468901855,0.419433084585322
74,0.0289579601738608,0.398638663611082,0.0289579601738608,0.0289579601738608,,0.6243287616039458,0.37392705932841486,0.0008418946594797197,0.4576666470018251
75,0.03532594721762455,0.36515650188393406,0.03532594721762455,0.03532594721762455,,0.7781694399767627,0.2629175911015143,0.0010076762443755774,0.4119650998364779
76,0.009797435348129966,0.12110107590868524,0.009797435348129966,0.009797435348129966,0.0,0.23329981093943836,0.15524340479713275,0.0003678420906188399,0.46711242768968997
77,0.017906589659918964,0.15437586393741085,0.017906589659918964,0.017906589659918964,0.0,0.38806262235066596,0.16508763374311075,0.000857646418735686,0.43235381126076566
78,0.029842365901106588,0.24184970370586387,0.029842365901106588,0.029842365901106588,,0.6137549151492102,0.174739352150755,0.0009664073127227217,0.4188982975804759
79,0.044802017990315336,0.8075460261859484,0.044802017990315336,0.044802017990315336,,0.9018906828452938,0.366603022403675,0.0011617434544692828,0.3973784480355713
80,0.04569914536845863,0.6641337694521599,0.04569914536845863,0.04569914536845863,,0.9031494217400471,0.3400524090314488,0.001117964782941527,0.4248638269594727
81,0.03154855084398211,0.287580160405165,0.03154855084398211,0.03154855084398211,,0.6642437244806396,0.1947361384336283,0.000996874219061315,0.42972960427656387
82,0.018720817020542676,0.10396227104159254,0.018720817020542676,0.018720817020542676,0.0,0.43198749577585827,0.16069120536875778,0.0008167436788000692,0.44010400549422074
83,0.00894726154964017,0.11341698039120962,0.00894726154964017,0.00894726154964017,0.0,0.1991132199920446,0.16039739845218315,0.0005598579169428336,0.39754059499468714
84,5.880197272098699e-06,0.000708081335527187,5.880197272098699e-06,5.880197272098699e-06,0.0,0.017354358916996427,0.04384930377932422,3.5047223604788602e-06,0.4039037805544442
85,0.02436474959056093,0.40377005091197316,0.02436474959056093,0.02436474959056093,,0.5473761910388094,0.34028387662177056,0.0006463688300680449,0.4322020138076395
86,0.043268520518029346,0.4294772377845431,0.043268520518029346,0.043268520518029346,,0.9020580681387477,0.21976373152239045,0.0011087220457167708,0.41590999186976635
87,0.034270251724657974,0.48190361595171194,0.034270251724657974,0.034270251724657974,,0.7491988569143753,0.29265263685488463,0.001121674091911814,0.4262400415001658
88,0.0183755857454198,0.1397833679481678,0.0183755857454198,0.0183755857454198,0.0,0.39229111425537694,0.15292303721104977,0.0008408656368461416,0.45234118694598247
89,0.01603284073912536,0.14433439418296573,0.01603284073912536,0.01603284073912536,0.0,0.3426296880665062,0.15911818572084854,0.0006951352639217578,0.3727125091488102
