vertex_id,degree,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
146,0.02857142857142857,0.02857142857142857,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.02857142857142857,0.02857142857142857,0.02857142857142857
147,0.02857142857142857,0.02857142857142857,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.02857142857142857,0.02857142857142857,0.02857142857142857
148,0.02857142857142857,0.02857142857142857,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.02857142857142857,0.02857142857142857,0.02857142857142857
149,0.05714285714285714,0.05714285714285714,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.05714285714285714,0.05714285714285714,0.05714285714285714
150,0.05714285714285714,0.05714285714285714,0.25,0.25,0.25,0.25,0.25,0.05714285714285714,0.05714285714285714,0.05714285714285714
151,0.02857142857142857,0.02857142857142857,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.02857142857142857,0.02857142857142857,0.02857142857142857
152,0.05714285714285714,0.05714285714285714,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.05714285714285714,0.05714285714285714,0.05714285714285714
153,0.02857142857142857,0.02857142857142857,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.02857142857142857,0.02857142857142857,0.02857142857142857
154,0.02857142857142857,0.02857142857142857,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.02857142857142857,0.02857142857142857,0.02857142857142857
155,0.02857142857142857,0.02857142857142857,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.02857142857142857,0.02857142857142857,0.02857142857142857
156,0.02857142857142857,0.02857142857142857,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.02857142857142857,0.02857142857142857,0.02857142857142857
