vertex_id,degree,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
191,0.11214953271028037,0.04355444305381727,0.0,0.0,0.0,0.0,0.11214953271028037,0.14285714285714285,0.0,0.009345794392523364
192,0.018691588785046728,0.00951188986232791,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.018691588785046728
193,0.009345794392523364,0.02252816020025031,0.0,0.0,0.0,0.0,0.009345794392523364,0.011904761904761904,0.0,0.009345794392523364
194,0.04672897196261682,0.007509386733416771,0.0,0.0,0.0,0.0,0.04672897196261682,0.05952380952380952,0.0,0.009345794392523364
195,0.04672897196261682,0.005506883604505632,0.0,0.0,0.0,0.0,0.04672897196261682,0.05952380952380952,0.0,0.009345794392523364
196,0.009345794392523364,0.03153942428035044,0.0,0.0,0.0,0.0,0.009345794392523364,0.011904761904761904,0.0,0.009345794392523364
197,0.018691588785046728,0.02252816020025031,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.009345794392523364
198,0.07476635514018691,0.00851063829787234,0.0,0.0,0.0,0.0,0.07476635514018691,0.09523809523809523,0.0,0.009345794392523364
199,0.009345794392523364,0.06382978723404255,0.0,0.0,0.0,0.0,0.009345794392523364,0.011904761904761904,0.0,0.009345794392523364
200,0.018691588785046728,0.04030037546933667,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.009345794392523364
201,0.056074766355140186,0.10588235294117647,0.0,0.0,0.0,0.0,0.056074766355140186,0.07142857142857142,0.0,0.009345794392523364
202,0.07476635514018691,0.011013767209011264,0.0,0.0,0.0,0.0,0.07476635514018691,0.09523809523809523,0.0,0.009345794392523364
203,0.028037383177570093,0.049561952440550686,0.0,0.0,0.0,0.0,0.028037383177570093,0.03571428571428571,0.0,0.009345794392523364
204,0.018691588785046728,0.017271589486858575,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.009345794392523364
