vertex_id,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
18,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,3.924476603537429e-06,0.0,0.0
19,0.67455102934735,0.04152249134948097,0.67455102934735,0.0,0.0,1.1606098032714946e-57,8.618518942411968e-38,0.0,0.0
20,0.5519053876478318,0.0,0.5519053876478318,0.0,0.0,0.0,2.101926584966746e-18,0.0,0.0
21,0.5519053876478318,0.07612456747404844,0.5519053876478318,0.0,0.0,2.0907687510144193e-41,1.0,0.0,0.0
22,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,8.618518942411968e-38,0.0,0.0
23,0.67455102934735,0.09342560553633218,0.67455102934735,0.0,0.0,1.1079463060428979e-45,3.4303898468002574e-27,0.0,0.0
24,0.5519053876478318,0.09688581314878894,0.5519053876478318,0.0,0.0,3.4303898468002574e-27,1.0,0.0,0.0
25,0.7665352606219885,0.02768166089965398,0.7665352606219885,0.0,0.0,3.5954913276823866e-67,1.2157765300566292e-15,0.0,0.0
26,0.5519053876478318,0.020761245674740483,0.5519053876478318,0.0,0.0,3.5954913276823866e-67,1.0,0.0,0.0
27,0.5519053876478318,0.02768166089965398,0.5519053876478318,0.0,0.0,6.477061361425698e-51,1.0,0.0,0.0
28,0.5519053876478318,0.04152249134948097,0.5519053876478318,0.0,0.0,1.1079463060428979e-45,2.101926584966746e-18,0.0,0.0
29,0.7665352606219885,0.17993079584775087,0.7665352606219885,0.0,0.0,6.477061361425698e-51,3.924476603537429e-06,0.0,0.0
30,0.5519053876478318,0.006920415224913495,0.5519053876478318,0.0,0.0,1.9958986284165295e-83,1.0,0.0,0.0
31,0.8401226456416995,0.051903114186851215,0.8401226456416995,0.0,0.0,1.9958986284165295e-83,6.477061361425685e-51,0.0,0.0
32,0.67455102934735,0.2179930795847751,0.67455102934735,0.0,0.0,1.1668036453509013e-34,2.838438600743233e-23,0.0,0.0
33,0.67455102934735,0.06228373702422145,0.67455102934735,0.0,0.0,3.5954913276823866e-67,8.618518942411968e-38,0.0,0.0
34,0.7665352606219885,0.1522491349480969,0.7665352606219885,0.0,0.0,3.5954913276823866e-67,1.1668036453509015e-34,0.0,0.0
35,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,1.2157765300566292e-15,0.0,0.0
36,0.5519053876478318,0.04152249134948097,0.5519053876478318,0.0,0.0,1.9958986284165295e-83,2.101926584966746e-18,0.0,0.0
37,0.5519053876478318,0.0,0.5519053876478318,0.0,0.0,0.0,1.0,0.0,0.0
38,0.7665352606219885,0.06920415224913495,0.7665352606219885,0.0,0.0,1.1606098032714946e-57,3.924476603537429e-06,0.0,0.0
39,0.7665352606219885,0.02768166089965398,0.7665352606219885,0.0,0.0,1.9958986284165295e-83,1.1079463060428979e-45,0.0,0.0
40,0.8401226456416995,0.06920415224913495,0.8401226456416995,0.0,0.0,1.9958986284165295e-83,6.477061361425685e-51,0.0,0.0
41,0.7665352606219885,0.02768166089965398,0.7665352606219885,0.0,0.0,3.5954913276823866e-67,1.1668036453509015e-34,0.0,0.0
42,0.7665352606219885,0.01384083044982699,0.7665352606219885,0.0,0.0,1.9958986284165295e-83,3.924476603537429e-06,0.0,0.0
43,0.5519053876478318,0.0,0.5519053876478318,0.0,0.0,0.0,1.0,0.0,0.0
44,0.7665352606219885,0.11072664359861592,0.7665352606219885,0.0,0.0,1.1606098032714946e-57,1.2157765300566292e-15,0.0,0.0
45,0.5519053876478318,0.0,0.5519053876478318,0.0,0.0,0.0,2.101926584966746e-18,0.0,0.0
46,0.67455102934735,0.031141868512110725,0.67455102934735,0.0,0.0,1.1606098032714946e-57,8.618518942411968e-38,0.0,0.0
47,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,3.4303898468002574e-27,0.0,0.0
48,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,1.2157765300566292e-15,0.0,0.0
49,0.67455102934735,0.09342560553633218,0.67455102934735,0.0,0.0,2.0907687510144193e-41,3.4303898468002574e-27,0.0,0.0
50,0.8401226456416995,0.051903114186851215,0.8401226456416995,0.0,0.0,1.1606098032714946e-57,6.477061361425685e-51,0.0,0.0
51,0.5519053876478318,0.01384083044982699,0.5519053876478318,0.0,0.0,1.9958986284165295e-83,1.0,0.0,0.0
52,0.7665352606219885,0.06920415224913495,0.7665352606219885,0.0,0.0,1.1606098032714946e-57,3.924476603537429e-06,0.0,0.0
53,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
54,0.7665352606219885,0.01384083044982699,0.7665352606219885,0.0,0.0,1.9958986284165295e-83,3.595491327682379e-67,0.0,0.0
55,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,2.838438600743233e-23,0.0,0.0
56,0.9014454664914587,0.0,0.9014454664914587,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
57,0.8401226456416995,0.1384083044982699,0.8401226456416995,0.0,0.0,6.477061361425698e-51,3.595491327682379e-67,0.0,0.0
58,0.8401226456416995,0.03460207612456748,0.8401226456416995,0.0,0.0,3.5954913276823866e-67,1.1606098032714933e-57,0.0,0.0
59,0.9014454664914587,0.020761245674740483,0.9014454664914587,0.0,0.0,1.9958986284165295e-83,6.477061361425685e-51,0.0,0.0
60,0.7665352606219885,0.05536332179930796,0.7665352606219885,0.0,0.0,1.1606098032714946e-57,1.2157765300566292e-15,0.0,0.0
61,0.67455102934735,0.031141868512110725,0.67455102934735,0.0,0.0,3.5954913276823866e-67,6.74891548233873e-32,0.0,0.0
62,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
63,0.67455102934735,0.020761245674740483,0.67455102934735,0.0,0.0,1.9958986284165295e-83,6.74891548233873e-32,0.0,0.0
